index,forgetting_events,index_info
46368,2.0,"(463, 68)"
46369,9.223372036854776e+18,"(463, 69)"
46370,12.0,"(463, 70)"
46371,9.0,"(463, 71)"
46372,9.223372036854776e+18,"(463, 72)"
46373,2.0,"(463, 73)"
46374,9.223372036854776e+18,"(463, 74)"
46375,6.0,"(463, 75)"
46376,9.0,"(463, 76)"
46377,12.0,"(463, 77)"
46378,1.0,"(463, 78)"
46379,4.0,"(463, 79)"
46380,7.0,"(463, 80)"
46381,15.0,"(463, 81)"
46382,3.0,"(463, 82)"
46383,4.0,"(463, 83)"
46384,6.0,"(463, 84)"
46385,4.0,"(463, 85)"
46386,0.0,"(463, 86)"
46387,2.0,"(463, 87)"
46388,8.0,"(463, 88)"
46389,9.0,"(463, 89)"
46390,8.0,"(463, 90)"
46391,0.0,"(463, 91)"
46392,1.0,"(463, 92)"
46393,3.0,"(463, 93)"
46394,2.0,"(463, 94)"
46395,1.0,"(463, 95)"
46396,9.0,"(463, 96)"
46397,3.0,"(463, 97)"
46398,2.0,"(463, 98)"
46399,9.223372036854776e+18,"(463, 99)"
46400,8.0,"(464, 0)"
46401,2.0,"(464, 1)"
46402,10.0,"(464, 2)"
46403,9.223372036854776e+18,"(464, 3)"
46404,8.0,"(464, 4)"
46405,7.0,"(464, 5)"
46406,7.0,"(464, 6)"
46407,11.0,"(464, 7)"
46408,8.0,"(464, 8)"
46409,6.0,"(464, 9)"
46410,7.0,"(464, 10)"
46411,9.0,"(464, 11)"
46412,1.0,"(464, 12)"
46413,1.0,"(464, 13)"
46414,9.0,"(464, 14)"
46415,9.223372036854776e+18,"(464, 15)"
46416,9.223372036854776e+18,"(464, 16)"
46417,11.0,"(464, 17)"
46418,2.0,"(464, 18)"
46419,4.0,"(464, 19)"
46420,13.0,"(464, 20)"
46421,8.0,"(464, 21)"
46422,14.0,"(464, 22)"
46423,4.0,"(464, 23)"
46424,5.0,"(464, 24)"
46425,9.0,"(464, 25)"
46426,10.0,"(464, 26)"
46427,8.0,"(464, 27)"
46428,13.0,"(464, 28)"
46429,3.0,"(464, 29)"
46430,9.223372036854776e+18,"(464, 30)"
46431,5.0,"(464, 31)"
46432,5.0,"(464, 32)"
46433,3.0,"(464, 33)"
46434,2.0,"(464, 34)"
46435,3.0,"(464, 35)"
46436,7.0,"(464, 36)"
46437,9.0,"(464, 37)"
46438,7.0,"(464, 38)"
46439,8.0,"(464, 39)"
46440,4.0,"(464, 40)"
46441,4.0,"(464, 41)"
46442,0.0,"(464, 42)"
46443,9.0,"(464, 43)"
46444,8.0,"(464, 44)"
46445,7.0,"(464, 45)"
46446,7.0,"(464, 46)"
46447,2.0,"(464, 47)"
46448,9.0,"(464, 48)"
46449,9.0,"(464, 49)"
46450,6.0,"(464, 50)"
46451,6.0,"(464, 51)"
46452,10.0,"(464, 52)"
46453,0.0,"(464, 53)"
46454,8.0,"(464, 54)"
46455,9.0,"(464, 55)"
46456,5.0,"(464, 56)"
46457,9.223372036854776e+18,"(464, 57)"
46458,5.0,"(464, 58)"
46459,9.223372036854776e+18,"(464, 59)"
46460,8.0,"(464, 60)"
46461,11.0,"(464, 61)"
46462,4.0,"(464, 62)"
46463,4.0,"(464, 63)"
46464,3.0,"(464, 64)"
46465,9.223372036854776e+18,"(464, 65)"
46466,8.0,"(464, 66)"
46467,6.0,"(464, 67)"
46468,8.0,"(464, 68)"
46469,0.0,"(464, 69)"
46470,2.0,"(464, 70)"
46471,9.0,"(464, 71)"
46472,2.0,"(464, 72)"
46473,2.0,"(464, 73)"
46474,1.0,"(464, 74)"
46475,9.223372036854776e+18,"(464, 75)"
46476,1.0,"(464, 76)"
46477,5.0,"(464, 77)"
46478,6.0,"(464, 78)"
46479,8.0,"(464, 79)"
46480,1.0,"(464, 80)"
46481,5.0,"(464, 81)"
46482,6.0,"(464, 82)"
46483,5.0,"(464, 83)"
46484,1.0,"(464, 84)"
46485,7.0,"(464, 85)"
46486,8.0,"(464, 86)"
46487,9.223372036854776e+18,"(464, 87)"
46488,0.0,"(464, 88)"
46489,7.0,"(464, 89)"
46490,2.0,"(464, 90)"
46491,5.0,"(464, 91)"
46492,10.0,"(464, 92)"
46493,8.0,"(464, 93)"
46494,1.0,"(464, 94)"
46495,6.0,"(464, 95)"
46496,11.0,"(464, 96)"
46497,8.0,"(464, 97)"
46498,10.0,"(464, 98)"
46499,5.0,"(464, 99)"
46500,8.0,"(465, 0)"
46501,10.0,"(465, 1)"
46502,13.0,"(465, 2)"
46503,8.0,"(465, 3)"
46504,9.0,"(465, 4)"
46505,6.0,"(465, 5)"
46506,9.223372036854776e+18,"(465, 6)"
46507,2.0,"(465, 7)"
46508,4.0,"(465, 8)"
46509,8.0,"(465, 9)"
46510,2.0,"(465, 10)"
46511,5.0,"(465, 11)"
46512,8.0,"(465, 12)"
46513,10.0,"(465, 13)"
46514,8.0,"(465, 14)"
46515,7.0,"(465, 15)"
46516,5.0,"(465, 16)"
46517,9.223372036854776e+18,"(465, 17)"
46518,10.0,"(465, 18)"
46519,5.0,"(465, 19)"
46520,9.0,"(465, 20)"
46521,1.0,"(465, 21)"
46522,6.0,"(465, 22)"
46523,4.0,"(465, 23)"
46524,7.0,"(465, 24)"
46525,10.0,"(465, 25)"
46526,3.0,"(465, 26)"
46527,9.223372036854776e+18,"(465, 27)"
46528,9.0,"(465, 28)"
46529,9.0,"(465, 29)"
46530,4.0,"(465, 30)"
46531,3.0,"(465, 31)"
46532,6.0,"(465, 32)"
46533,6.0,"(465, 33)"
46534,1.0,"(465, 34)"
46535,9.223372036854776e+18,"(465, 35)"
46536,5.0,"(465, 36)"
46537,10.0,"(465, 37)"
46538,4.0,"(465, 38)"
46539,4.0,"(465, 39)"
46540,6.0,"(465, 40)"
46541,1.0,"(465, 41)"
46542,9.223372036854776e+18,"(465, 42)"
46543,11.0,"(465, 43)"
46544,1.0,"(465, 44)"
46545,8.0,"(465, 45)"
46546,13.0,"(465, 46)"
46547,9.0,"(465, 47)"
46548,12.0,"(465, 48)"
46549,3.0,"(465, 49)"
46550,9.0,"(465, 50)"
46551,7.0,"(465, 51)"
46552,2.0,"(465, 52)"
46553,1.0,"(465, 53)"
46554,9.0,"(465, 54)"
46555,9.223372036854776e+18,"(465, 55)"
46556,0.0,"(465, 56)"
46557,7.0,"(465, 57)"
46558,11.0,"(465, 58)"
46559,12.0,"(465, 59)"
46560,1.0,"(465, 60)"
46561,1.0,"(465, 61)"
46562,9.223372036854776e+18,"(465, 62)"
46563,7.0,"(465, 63)"
46564,12.0,"(465, 64)"
46565,4.0,"(465, 65)"
46566,7.0,"(465, 66)"
46567,12.0,"(465, 67)"
46568,9.223372036854776e+18,"(465, 68)"
46569,1.0,"(465, 69)"
46570,6.0,"(465, 70)"
46571,3.0,"(465, 71)"
46572,9.223372036854776e+18,"(465, 72)"
46573,8.0,"(465, 73)"
46574,9.0,"(465, 74)"
46575,10.0,"(465, 75)"
46576,9.0,"(465, 76)"
46577,8.0,"(465, 77)"
46578,7.0,"(465, 78)"
46579,3.0,"(465, 79)"
46580,11.0,"(465, 80)"
46581,4.0,"(465, 81)"
46582,11.0,"(465, 82)"
46583,0.0,"(465, 83)"
46584,1.0,"(465, 84)"
46585,9.0,"(465, 85)"
46586,1.0,"(465, 86)"
46587,6.0,"(465, 87)"
46588,11.0,"(465, 88)"
46589,8.0,"(465, 89)"
46590,11.0,"(465, 90)"
46591,9.0,"(465, 91)"
46592,5.0,"(465, 92)"
46593,6.0,"(465, 93)"
46594,10.0,"(465, 94)"
46595,10.0,"(465, 95)"
46596,5.0,"(465, 96)"
46597,7.0,"(465, 97)"
46598,3.0,"(465, 98)"
46599,3.0,"(465, 99)"
46600,12.0,"(466, 0)"
46601,9.0,"(466, 1)"
46602,5.0,"(466, 2)"
46603,9.0,"(466, 3)"
46604,10.0,"(466, 4)"
46605,7.0,"(466, 5)"
46606,10.0,"(466, 6)"
46607,9.0,"(466, 7)"
46608,9.0,"(466, 8)"
46609,7.0,"(466, 9)"
46610,2.0,"(466, 10)"
46611,4.0,"(466, 11)"
46612,14.0,"(466, 12)"
46613,3.0,"(466, 13)"
46614,12.0,"(466, 14)"
46615,11.0,"(466, 15)"
46616,5.0,"(466, 16)"
46617,6.0,"(466, 17)"
46618,6.0,"(466, 18)"
46619,1.0,"(466, 19)"
46620,12.0,"(466, 20)"
46621,3.0,"(466, 21)"
46622,6.0,"(466, 22)"
46623,4.0,"(466, 23)"
46624,2.0,"(466, 24)"
46625,2.0,"(466, 25)"
46626,9.0,"(466, 26)"
46627,3.0,"(466, 27)"
46628,3.0,"(466, 28)"
46629,5.0,"(466, 29)"
46630,7.0,"(466, 30)"
46631,6.0,"(466, 31)"
46632,8.0,"(466, 32)"
46633,5.0,"(466, 33)"
46634,7.0,"(466, 34)"
46635,3.0,"(466, 35)"
46636,10.0,"(466, 36)"
46637,5.0,"(466, 37)"
46638,7.0,"(466, 38)"
46639,4.0,"(466, 39)"
46640,8.0,"(466, 40)"
46641,12.0,"(466, 41)"
46642,5.0,"(466, 42)"
46643,6.0,"(466, 43)"
46644,7.0,"(466, 44)"
46645,5.0,"(466, 45)"
46646,9.0,"(466, 46)"
46647,11.0,"(466, 47)"
46648,13.0,"(466, 48)"
46649,10.0,"(466, 49)"
46650,2.0,"(466, 50)"
46651,8.0,"(466, 51)"
46652,1.0,"(466, 52)"
46653,7.0,"(466, 53)"
46654,7.0,"(466, 54)"
46655,7.0,"(466, 55)"
46656,5.0,"(466, 56)"
46657,6.0,"(466, 57)"
46658,3.0,"(466, 58)"
46659,8.0,"(466, 59)"
46660,5.0,"(466, 60)"
46661,9.223372036854776e+18,"(466, 61)"
46662,8.0,"(466, 62)"
46663,8.0,"(466, 63)"
46664,9.0,"(466, 64)"
46665,8.0,"(466, 65)"
46666,7.0,"(466, 66)"
46667,6.0,"(466, 67)"
46668,0.0,"(466, 68)"
46669,6.0,"(466, 69)"
46670,0.0,"(466, 70)"
46671,2.0,"(466, 71)"
46672,2.0,"(466, 72)"
46673,3.0,"(466, 73)"
46674,5.0,"(466, 74)"
46675,6.0,"(466, 75)"
46676,9.0,"(466, 76)"
46677,10.0,"(466, 77)"
46678,9.223372036854776e+18,"(466, 78)"
46679,1.0,"(466, 79)"
46680,8.0,"(466, 80)"
46681,1.0,"(466, 81)"
46682,5.0,"(466, 82)"
46683,6.0,"(466, 83)"
46684,14.0,"(466, 84)"
46685,2.0,"(466, 85)"
46686,6.0,"(466, 86)"
46687,9.0,"(466, 87)"
46688,2.0,"(466, 88)"
46689,3.0,"(466, 89)"
46690,6.0,"(466, 90)"
46691,11.0,"(466, 91)"
46692,14.0,"(466, 92)"
46693,9.0,"(466, 93)"
46694,12.0,"(466, 94)"
46695,1.0,"(466, 95)"
46696,5.0,"(466, 96)"
46697,9.0,"(466, 97)"
46698,5.0,"(466, 98)"
46699,1.0,"(466, 99)"
46700,8.0,"(467, 0)"
46701,9.223372036854776e+18,"(467, 1)"
46702,6.0,"(467, 2)"
46703,11.0,"(467, 3)"
46704,11.0,"(467, 4)"
46705,9.223372036854776e+18,"(467, 5)"
46706,1.0,"(467, 6)"
46707,9.0,"(467, 7)"
46708,5.0,"(467, 8)"
46709,1.0,"(467, 9)"
46710,4.0,"(467, 10)"
46711,3.0,"(467, 11)"
46712,9.223372036854776e+18,"(467, 12)"
46713,6.0,"(467, 13)"
46714,7.0,"(467, 14)"
46715,9.223372036854776e+18,"(467, 15)"
46716,2.0,"(467, 16)"
46717,2.0,"(467, 17)"
46718,13.0,"(467, 18)"
46719,6.0,"(467, 19)"
46720,7.0,"(467, 20)"
46721,2.0,"(467, 21)"
46722,5.0,"(467, 22)"
46723,13.0,"(467, 23)"
46724,5.0,"(467, 24)"
46725,10.0,"(467, 25)"
46726,0.0,"(467, 26)"
46727,4.0,"(467, 27)"
46728,10.0,"(467, 28)"
46729,9.0,"(467, 29)"
46730,12.0,"(467, 30)"
46731,10.0,"(467, 31)"
46732,7.0,"(467, 32)"
46733,9.0,"(467, 33)"
46734,14.0,"(467, 34)"
46735,12.0,"(467, 35)"
46736,5.0,"(467, 36)"
46737,2.0,"(467, 37)"
46738,3.0,"(467, 38)"
46739,8.0,"(467, 39)"
46740,5.0,"(467, 40)"
46741,6.0,"(467, 41)"
46742,9.0,"(467, 42)"
46743,10.0,"(467, 43)"
46744,9.223372036854776e+18,"(467, 44)"
46745,10.0,"(467, 45)"
46746,10.0,"(467, 46)"
46747,4.0,"(467, 47)"
46748,13.0,"(467, 48)"
46749,6.0,"(467, 49)"
46750,7.0,"(467, 50)"
46751,4.0,"(467, 51)"
46752,6.0,"(467, 52)"
46753,9.223372036854776e+18,"(467, 53)"
46754,9.0,"(467, 54)"
46755,9.0,"(467, 55)"
46756,10.0,"(467, 56)"
46757,3.0,"(467, 57)"
46758,0.0,"(467, 58)"
46759,6.0,"(467, 59)"
46760,5.0,"(467, 60)"
46761,9.0,"(467, 61)"
46762,8.0,"(467, 62)"
46763,4.0,"(467, 63)"
46764,1.0,"(467, 64)"
46765,7.0,"(467, 65)"
46766,8.0,"(467, 66)"
46767,8.0,"(467, 67)"
46768,11.0,"(467, 68)"
46769,7.0,"(467, 69)"
46770,7.0,"(467, 70)"
46771,1.0,"(467, 71)"
46772,6.0,"(467, 72)"
46773,12.0,"(467, 73)"
46774,10.0,"(467, 74)"
46775,3.0,"(467, 75)"
46776,14.0,"(467, 76)"
46777,3.0,"(467, 77)"
46778,2.0,"(467, 78)"
46779,13.0,"(467, 79)"
46780,12.0,"(467, 80)"
46781,2.0,"(467, 81)"
46782,8.0,"(467, 82)"
46783,9.0,"(467, 83)"
46784,6.0,"(467, 84)"
46785,3.0,"(467, 85)"
46786,7.0,"(467, 86)"
46787,11.0,"(467, 87)"
46788,5.0,"(467, 88)"
46789,6.0,"(467, 89)"
46790,9.0,"(467, 90)"
46791,8.0,"(467, 91)"
46792,4.0,"(467, 92)"
46793,8.0,"(467, 93)"
46794,9.0,"(467, 94)"
46795,11.0,"(467, 95)"
46796,9.0,"(467, 96)"
46797,9.223372036854776e+18,"(467, 97)"
46798,11.0,"(467, 98)"
46799,4.0,"(467, 99)"
46800,7.0,"(468, 0)"
46801,9.223372036854776e+18,"(468, 1)"
46802,8.0,"(468, 2)"
46803,11.0,"(468, 3)"
46804,4.0,"(468, 4)"
46805,2.0,"(468, 5)"
46806,7.0,"(468, 6)"
46807,10.0,"(468, 7)"
46808,3.0,"(468, 8)"
46809,6.0,"(468, 9)"
46810,9.223372036854776e+18,"(468, 10)"
46811,9.223372036854776e+18,"(468, 11)"
46812,9.0,"(468, 12)"
46813,1.0,"(468, 13)"
46814,11.0,"(468, 14)"
46815,5.0,"(468, 15)"
46816,4.0,"(468, 16)"
46817,6.0,"(468, 17)"
46818,8.0,"(468, 18)"
46819,4.0,"(468, 19)"
46820,8.0,"(468, 20)"
46821,14.0,"(468, 21)"
46822,3.0,"(468, 22)"
46823,8.0,"(468, 23)"
46824,1.0,"(468, 24)"
46825,13.0,"(468, 25)"
46826,9.223372036854776e+18,"(468, 26)"
46827,8.0,"(468, 27)"
46828,9.0,"(468, 28)"
46829,13.0,"(468, 29)"
46830,12.0,"(468, 30)"
46831,11.0,"(468, 31)"
46832,10.0,"(468, 32)"
46833,6.0,"(468, 33)"
46834,9.0,"(468, 34)"
46835,7.0,"(468, 35)"
46836,0.0,"(468, 36)"
46837,3.0,"(468, 37)"
46838,1.0,"(468, 38)"
46839,11.0,"(468, 39)"
46840,1.0,"(468, 40)"
46841,9.0,"(468, 41)"
46842,5.0,"(468, 42)"
46843,2.0,"(468, 43)"
46844,5.0,"(468, 44)"
46845,5.0,"(468, 45)"
46846,7.0,"(468, 46)"
46847,4.0,"(468, 47)"
46848,6.0,"(468, 48)"
46849,9.223372036854776e+18,"(468, 49)"
46850,6.0,"(468, 50)"
46851,1.0,"(468, 51)"
46852,6.0,"(468, 52)"
46853,6.0,"(468, 53)"
46854,9.0,"(468, 54)"
46855,8.0,"(468, 55)"
46856,7.0,"(468, 56)"
46857,6.0,"(468, 57)"
46858,8.0,"(468, 58)"
46859,10.0,"(468, 59)"
46860,1.0,"(468, 60)"
46861,9.0,"(468, 61)"
46862,9.0,"(468, 62)"
46863,12.0,"(468, 63)"
46864,5.0,"(468, 64)"
46865,11.0,"(468, 65)"
46866,8.0,"(468, 66)"
46867,3.0,"(468, 67)"
46868,5.0,"(468, 68)"
46869,3.0,"(468, 69)"
46870,11.0,"(468, 70)"
46871,4.0,"(468, 71)"
46872,2.0,"(468, 72)"
46873,10.0,"(468, 73)"
46874,8.0,"(468, 74)"
46875,4.0,"(468, 75)"
46876,3.0,"(468, 76)"
46877,5.0,"(468, 77)"
46878,11.0,"(468, 78)"
46879,11.0,"(468, 79)"
46880,7.0,"(468, 80)"
46881,12.0,"(468, 81)"
46882,6.0,"(468, 82)"
46883,2.0,"(468, 83)"
46884,12.0,"(468, 84)"
46885,9.0,"(468, 85)"
46886,5.0,"(468, 86)"
46887,5.0,"(468, 87)"
46888,0.0,"(468, 88)"
46889,9.223372036854776e+18,"(468, 89)"
46890,12.0,"(468, 90)"
46891,4.0,"(468, 91)"
46892,4.0,"(468, 92)"
46893,3.0,"(468, 93)"
46894,8.0,"(468, 94)"
46895,3.0,"(468, 95)"
46896,12.0,"(468, 96)"
46897,7.0,"(468, 97)"
46898,7.0,"(468, 98)"
46899,4.0,"(468, 99)"
46900,10.0,"(469, 0)"
46901,1.0,"(469, 1)"
46902,2.0,"(469, 2)"
46903,6.0,"(469, 3)"
46904,11.0,"(469, 4)"
46905,4.0,"(469, 5)"
46906,13.0,"(469, 6)"
46907,9.223372036854776e+18,"(469, 7)"
46908,2.0,"(469, 8)"
46909,7.0,"(469, 9)"
46910,2.0,"(469, 10)"
46911,1.0,"(469, 11)"
46912,5.0,"(469, 12)"
46913,1.0,"(469, 13)"
46914,8.0,"(469, 14)"
46915,3.0,"(469, 15)"
46916,4.0,"(469, 16)"
46917,8.0,"(469, 17)"
46918,7.0,"(469, 18)"
46919,1.0,"(469, 19)"
46920,4.0,"(469, 20)"
46921,7.0,"(469, 21)"
46922,10.0,"(469, 22)"
46923,6.0,"(469, 23)"
46924,5.0,"(469, 24)"
46925,9.223372036854776e+18,"(469, 25)"
46926,7.0,"(469, 26)"
46927,7.0,"(469, 27)"
46928,4.0,"(469, 28)"
46929,12.0,"(469, 29)"
46930,2.0,"(469, 30)"
46931,8.0,"(469, 31)"
46932,8.0,"(469, 32)"
46933,9.0,"(469, 33)"
46934,8.0,"(469, 34)"
46935,10.0,"(469, 35)"
46936,0.0,"(469, 36)"
46937,7.0,"(469, 37)"
46938,9.223372036854776e+18,"(469, 38)"
46939,9.223372036854776e+18,"(469, 39)"
46940,9.223372036854776e+18,"(469, 40)"
46941,7.0,"(469, 41)"
46942,5.0,"(469, 42)"
46943,3.0,"(469, 43)"
46944,1.0,"(469, 44)"
46945,1.0,"(469, 45)"
46946,3.0,"(469, 46)"
46947,5.0,"(469, 47)"
46948,9.0,"(469, 48)"
46949,10.0,"(469, 49)"
46950,4.0,"(469, 50)"
46951,6.0,"(469, 51)"
46952,11.0,"(469, 52)"
46953,1.0,"(469, 53)"
46954,0.0,"(469, 54)"
46955,6.0,"(469, 55)"
46956,12.0,"(469, 56)"
46957,5.0,"(469, 57)"
46958,1.0,"(469, 58)"
46959,6.0,"(469, 59)"
46960,3.0,"(469, 60)"
46961,9.0,"(469, 61)"
46962,8.0,"(469, 62)"
46963,13.0,"(469, 63)"
46964,6.0,"(469, 64)"
46965,7.0,"(469, 65)"
46966,8.0,"(469, 66)"
46967,6.0,"(469, 67)"
46968,10.0,"(469, 68)"
46969,2.0,"(469, 69)"
46970,7.0,"(469, 70)"
46971,5.0,"(469, 71)"
46972,7.0,"(469, 72)"
46973,8.0,"(469, 73)"
46974,11.0,"(469, 74)"
46975,11.0,"(469, 75)"
46976,4.0,"(469, 76)"
46977,7.0,"(469, 77)"
46978,8.0,"(469, 78)"
46979,8.0,"(469, 79)"
46980,10.0,"(469, 80)"
46981,0.0,"(469, 81)"
46982,2.0,"(469, 82)"
46983,9.223372036854776e+18,"(469, 83)"
46984,10.0,"(469, 84)"
46985,7.0,"(469, 85)"
46986,13.0,"(469, 86)"
46987,1.0,"(469, 87)"
46988,4.0,"(469, 88)"
46989,2.0,"(469, 89)"
46990,2.0,"(469, 90)"
46991,8.0,"(469, 91)"
46992,6.0,"(469, 92)"
46993,11.0,"(469, 93)"
46994,8.0,"(469, 94)"
46995,2.0,"(469, 95)"
46996,6.0,"(469, 96)"
46997,9.0,"(469, 97)"
46998,8.0,"(469, 98)"
46999,5.0,"(469, 99)"
47000,0.0,"(470, 0)"
47001,6.0,"(470, 1)"
47002,11.0,"(470, 2)"
47003,4.0,"(470, 3)"
47004,10.0,"(470, 4)"
47005,7.0,"(470, 5)"
47006,11.0,"(470, 6)"
47007,6.0,"(470, 7)"
47008,8.0,"(470, 8)"
47009,2.0,"(470, 9)"
47010,5.0,"(470, 10)"
47011,11.0,"(470, 11)"
47012,1.0,"(470, 12)"
47013,9.223372036854776e+18,"(470, 13)"
47014,10.0,"(470, 14)"
47015,11.0,"(470, 15)"
47016,9.223372036854776e+18,"(470, 16)"
47017,9.223372036854776e+18,"(470, 17)"
47018,8.0,"(470, 18)"
47019,8.0,"(470, 19)"
47020,4.0,"(470, 20)"
47021,6.0,"(470, 21)"
47022,1.0,"(470, 22)"
47023,9.0,"(470, 23)"
47024,2.0,"(470, 24)"
47025,10.0,"(470, 25)"
47026,9.0,"(470, 26)"
47027,2.0,"(470, 27)"
47028,6.0,"(470, 28)"
47029,3.0,"(470, 29)"
47030,3.0,"(470, 30)"
47031,1.0,"(470, 31)"
47032,5.0,"(470, 32)"
47033,6.0,"(470, 33)"
47034,9.223372036854776e+18,"(470, 34)"
47035,7.0,"(470, 35)"
47036,8.0,"(470, 36)"
47037,9.0,"(470, 37)"
47038,1.0,"(470, 38)"
47039,7.0,"(470, 39)"
47040,10.0,"(470, 40)"
47041,8.0,"(470, 41)"
47042,0.0,"(470, 42)"
47043,5.0,"(470, 43)"
47044,4.0,"(470, 44)"
47045,9.0,"(470, 45)"
47046,5.0,"(470, 46)"
47047,9.0,"(470, 47)"
47048,7.0,"(470, 48)"
47049,10.0,"(470, 49)"
47050,9.223372036854776e+18,"(470, 50)"
47051,0.0,"(470, 51)"
47052,5.0,"(470, 52)"
47053,3.0,"(470, 53)"
47054,11.0,"(470, 54)"
47055,10.0,"(470, 55)"
47056,10.0,"(470, 56)"
47057,12.0,"(470, 57)"
47058,8.0,"(470, 58)"
47059,3.0,"(470, 59)"
47060,7.0,"(470, 60)"
47061,7.0,"(470, 61)"
47062,6.0,"(470, 62)"
47063,1.0,"(470, 63)"
47064,4.0,"(470, 64)"
47065,13.0,"(470, 65)"
47066,6.0,"(470, 66)"
47067,11.0,"(470, 67)"
47068,10.0,"(470, 68)"
47069,4.0,"(470, 69)"
47070,6.0,"(470, 70)"
47071,5.0,"(470, 71)"
47072,8.0,"(470, 72)"
47073,12.0,"(470, 73)"
47074,5.0,"(470, 74)"
47075,2.0,"(470, 75)"
47076,3.0,"(470, 76)"
47077,6.0,"(470, 77)"
47078,2.0,"(470, 78)"
47079,6.0,"(470, 79)"
47080,9.0,"(470, 80)"
47081,6.0,"(470, 81)"
47082,7.0,"(470, 82)"
47083,9.223372036854776e+18,"(470, 83)"
47084,9.223372036854776e+18,"(470, 84)"
47085,4.0,"(470, 85)"
47086,10.0,"(470, 86)"
47087,10.0,"(470, 87)"
47088,11.0,"(470, 88)"
47089,6.0,"(470, 89)"
47090,12.0,"(470, 90)"
47091,9.223372036854776e+18,"(470, 91)"
47092,6.0,"(470, 92)"
47093,9.223372036854776e+18,"(470, 93)"
47094,11.0,"(470, 94)"
47095,1.0,"(470, 95)"
47096,0.0,"(470, 96)"
47097,8.0,"(470, 97)"
47098,2.0,"(470, 98)"
47099,2.0,"(470, 99)"
47100,4.0,"(471, 0)"
47101,9.0,"(471, 1)"
47102,14.0,"(471, 2)"
47103,12.0,"(471, 3)"
47104,7.0,"(471, 4)"
47105,8.0,"(471, 5)"
47106,1.0,"(471, 6)"
47107,11.0,"(471, 7)"
47108,2.0,"(471, 8)"
47109,11.0,"(471, 9)"
47110,4.0,"(471, 10)"
47111,2.0,"(471, 11)"
47112,2.0,"(471, 12)"
47113,4.0,"(471, 13)"
47114,2.0,"(471, 14)"
47115,11.0,"(471, 15)"
47116,5.0,"(471, 16)"
47117,11.0,"(471, 17)"
47118,8.0,"(471, 18)"
47119,10.0,"(471, 19)"
47120,5.0,"(471, 20)"
47121,7.0,"(471, 21)"
47122,2.0,"(471, 22)"
47123,9.223372036854776e+18,"(471, 23)"
47124,6.0,"(471, 24)"
47125,6.0,"(471, 25)"
47126,7.0,"(471, 26)"
47127,7.0,"(471, 27)"
47128,7.0,"(471, 28)"
47129,11.0,"(471, 29)"
47130,2.0,"(471, 30)"
47131,7.0,"(471, 31)"
47132,8.0,"(471, 32)"
47133,9.0,"(471, 33)"
47134,6.0,"(471, 34)"
47135,4.0,"(471, 35)"
47136,6.0,"(471, 36)"
47137,3.0,"(471, 37)"
47138,2.0,"(471, 38)"
47139,9.223372036854776e+18,"(471, 39)"
47140,5.0,"(471, 40)"
47141,9.0,"(471, 41)"
47142,1.0,"(471, 42)"
47143,0.0,"(471, 43)"
47144,0.0,"(471, 44)"
47145,5.0,"(471, 45)"
47146,10.0,"(471, 46)"
47147,7.0,"(471, 47)"
47148,10.0,"(471, 48)"
47149,9.0,"(471, 49)"
47150,11.0,"(471, 50)"
47151,10.0,"(471, 51)"
47152,3.0,"(471, 52)"
47153,2.0,"(471, 53)"
47154,5.0,"(471, 54)"
47155,7.0,"(471, 55)"
47156,5.0,"(471, 56)"
47157,9.223372036854776e+18,"(471, 57)"
47158,9.0,"(471, 58)"
47159,14.0,"(471, 59)"
47160,9.0,"(471, 60)"
47161,2.0,"(471, 61)"
47162,7.0,"(471, 62)"
47163,11.0,"(471, 63)"
47164,0.0,"(471, 64)"
47165,3.0,"(471, 65)"
47166,9.223372036854776e+18,"(471, 66)"
47167,11.0,"(471, 67)"
47168,2.0,"(471, 68)"
47169,3.0,"(471, 69)"
47170,9.223372036854776e+18,"(471, 70)"
47171,7.0,"(471, 71)"
47172,2.0,"(471, 72)"
47173,0.0,"(471, 73)"
47174,9.0,"(471, 74)"
47175,6.0,"(471, 75)"
47176,1.0,"(471, 76)"
47177,1.0,"(471, 77)"
47178,1.0,"(471, 78)"
47179,10.0,"(471, 79)"
47180,9.0,"(471, 80)"
47181,0.0,"(471, 81)"
47182,4.0,"(471, 82)"
47183,2.0,"(471, 83)"
47184,7.0,"(471, 84)"
47185,8.0,"(471, 85)"
47186,3.0,"(471, 86)"
47187,8.0,"(471, 87)"
47188,6.0,"(471, 88)"
47189,6.0,"(471, 89)"
47190,3.0,"(471, 90)"
47191,5.0,"(471, 91)"
47192,13.0,"(471, 92)"
47193,10.0,"(471, 93)"
47194,10.0,"(471, 94)"
47195,2.0,"(471, 95)"
47196,7.0,"(471, 96)"
47197,9.223372036854776e+18,"(471, 97)"
47198,10.0,"(471, 98)"
47199,6.0,"(471, 99)"
47200,5.0,"(472, 0)"
47201,13.0,"(472, 1)"
47202,3.0,"(472, 2)"
47203,11.0,"(472, 3)"
47204,6.0,"(472, 4)"
47205,6.0,"(472, 5)"
47206,9.0,"(472, 6)"
47207,6.0,"(472, 7)"
47208,6.0,"(472, 8)"
47209,8.0,"(472, 9)"
47210,7.0,"(472, 10)"
47211,6.0,"(472, 11)"
47212,6.0,"(472, 12)"
47213,2.0,"(472, 13)"
47214,8.0,"(472, 14)"
47215,10.0,"(472, 15)"
