index,forgetting_events,index_info
44656,8.0,"(446, 56)"
44657,9.223372036854776e+18,"(446, 57)"
44658,2.0,"(446, 58)"
44659,24.0,"(446, 59)"
44660,22.0,"(446, 60)"
44661,12.0,"(446, 61)"
44662,21.0,"(446, 62)"
44663,23.0,"(446, 63)"
44664,0.0,"(446, 64)"
44665,18.0,"(446, 65)"
44666,2.0,"(446, 66)"
44667,23.0,"(446, 67)"
44668,12.0,"(446, 68)"
44669,16.0,"(446, 69)"
44670,12.0,"(446, 70)"
44671,5.0,"(446, 71)"
44672,9.0,"(446, 72)"
44673,20.0,"(446, 73)"
44674,21.0,"(446, 74)"
44675,19.0,"(446, 75)"
44676,19.0,"(446, 76)"
44677,26.0,"(446, 77)"
44678,19.0,"(446, 78)"
44679,25.0,"(446, 79)"
44680,1.0,"(446, 80)"
44681,22.0,"(446, 81)"
44682,2.0,"(446, 82)"
44683,10.0,"(446, 83)"
44684,0.0,"(446, 84)"
44685,10.0,"(446, 85)"
44686,19.0,"(446, 86)"
44687,7.0,"(446, 87)"
44688,5.0,"(446, 88)"
44689,4.0,"(446, 89)"
44690,5.0,"(446, 90)"
44691,0.0,"(446, 91)"
44692,22.0,"(446, 92)"
44693,20.0,"(446, 93)"
44694,1.0,"(446, 94)"
44695,21.0,"(446, 95)"
44696,3.0,"(446, 96)"
44697,2.0,"(446, 97)"
44698,19.0,"(446, 98)"
44699,7.0,"(446, 99)"
44700,14.0,"(447, 0)"
44701,5.0,"(447, 1)"
44702,6.0,"(447, 2)"
44703,17.0,"(447, 3)"
44704,19.0,"(447, 4)"
44705,16.0,"(447, 5)"
44706,1.0,"(447, 6)"
44707,20.0,"(447, 7)"
44708,4.0,"(447, 8)"
44709,18.0,"(447, 9)"
44710,5.0,"(447, 10)"
44711,8.0,"(447, 11)"
44712,7.0,"(447, 12)"
44713,5.0,"(447, 13)"
44714,20.0,"(447, 14)"
44715,12.0,"(447, 15)"
44716,14.0,"(447, 16)"
44717,17.0,"(447, 17)"
44718,23.0,"(447, 18)"
44719,15.0,"(447, 19)"
44720,1.0,"(447, 20)"
44721,9.223372036854776e+18,"(447, 21)"
44722,2.0,"(447, 22)"
44723,11.0,"(447, 23)"
44724,5.0,"(447, 24)"
44725,13.0,"(447, 25)"
44726,2.0,"(447, 26)"
44727,3.0,"(447, 27)"
44728,11.0,"(447, 28)"
44729,9.0,"(447, 29)"
44730,17.0,"(447, 30)"
44731,12.0,"(447, 31)"
44732,5.0,"(447, 32)"
44733,21.0,"(447, 33)"
44734,8.0,"(447, 34)"
44735,11.0,"(447, 35)"
44736,16.0,"(447, 36)"
44737,8.0,"(447, 37)"
44738,22.0,"(447, 38)"
44739,16.0,"(447, 39)"
44740,22.0,"(447, 40)"
44741,9.0,"(447, 41)"
44742,17.0,"(447, 42)"
44743,6.0,"(447, 43)"
44744,6.0,"(447, 44)"
44745,20.0,"(447, 45)"
44746,2.0,"(447, 46)"
44747,24.0,"(447, 47)"
44748,9.223372036854776e+18,"(447, 48)"
44749,20.0,"(447, 49)"
44750,17.0,"(447, 50)"
44751,8.0,"(447, 51)"
44752,17.0,"(447, 52)"
44753,13.0,"(447, 53)"
44754,10.0,"(447, 54)"
44755,16.0,"(447, 55)"
44756,9.223372036854776e+18,"(447, 56)"
44757,14.0,"(447, 57)"
44758,3.0,"(447, 58)"
44759,6.0,"(447, 59)"
44760,26.0,"(447, 60)"
44761,19.0,"(447, 61)"
44762,4.0,"(447, 62)"
44763,9.223372036854776e+18,"(447, 63)"
44764,21.0,"(447, 64)"
44765,12.0,"(447, 65)"
44766,0.0,"(447, 66)"
44767,2.0,"(447, 67)"
44768,16.0,"(447, 68)"
44769,17.0,"(447, 69)"
44770,15.0,"(447, 70)"
44771,6.0,"(447, 71)"
44772,23.0,"(447, 72)"
44773,17.0,"(447, 73)"
44774,12.0,"(447, 74)"
44775,18.0,"(447, 75)"
44776,12.0,"(447, 76)"
44777,13.0,"(447, 77)"
44778,14.0,"(447, 78)"
44779,5.0,"(447, 79)"
44780,3.0,"(447, 80)"
44781,21.0,"(447, 81)"
44782,9.0,"(447, 82)"
44783,1.0,"(447, 83)"
44784,8.0,"(447, 84)"
44785,14.0,"(447, 85)"
44786,17.0,"(447, 86)"
44787,3.0,"(447, 87)"
44788,18.0,"(447, 88)"
44789,23.0,"(447, 89)"
44790,14.0,"(447, 90)"
44791,12.0,"(447, 91)"
44792,2.0,"(447, 92)"
44793,4.0,"(447, 93)"
44794,1.0,"(447, 94)"
44795,16.0,"(447, 95)"
44796,13.0,"(447, 96)"
44797,10.0,"(447, 97)"
44798,9.0,"(447, 98)"
44799,11.0,"(447, 99)"
44800,21.0,"(448, 0)"
44801,13.0,"(448, 1)"
44802,9.223372036854776e+18,"(448, 2)"
44803,21.0,"(448, 3)"
44804,14.0,"(448, 4)"
44805,18.0,"(448, 5)"
44806,6.0,"(448, 6)"
44807,16.0,"(448, 7)"
44808,2.0,"(448, 8)"
44809,9.223372036854776e+18,"(448, 9)"
44810,15.0,"(448, 10)"
44811,0.0,"(448, 11)"
44812,17.0,"(448, 12)"
44813,19.0,"(448, 13)"
44814,24.0,"(448, 14)"
44815,20.0,"(448, 15)"
44816,8.0,"(448, 16)"
44817,12.0,"(448, 17)"
44818,13.0,"(448, 18)"
44819,20.0,"(448, 19)"
44820,3.0,"(448, 20)"
44821,13.0,"(448, 21)"
44822,15.0,"(448, 22)"
44823,20.0,"(448, 23)"
44824,15.0,"(448, 24)"
44825,19.0,"(448, 25)"
44826,7.0,"(448, 26)"
44827,21.0,"(448, 27)"
44828,25.0,"(448, 28)"
44829,9.0,"(448, 29)"
44830,4.0,"(448, 30)"
44831,3.0,"(448, 31)"
44832,19.0,"(448, 32)"
44833,6.0,"(448, 33)"
44834,15.0,"(448, 34)"
44835,20.0,"(448, 35)"
44836,23.0,"(448, 36)"
44837,1.0,"(448, 37)"
44838,22.0,"(448, 38)"
44839,18.0,"(448, 39)"
44840,23.0,"(448, 40)"
44841,6.0,"(448, 41)"
44842,2.0,"(448, 42)"
44843,18.0,"(448, 43)"
44844,19.0,"(448, 44)"
44845,0.0,"(448, 45)"
44846,3.0,"(448, 46)"
44847,12.0,"(448, 47)"
44848,0.0,"(448, 48)"
44849,11.0,"(448, 49)"
44850,22.0,"(448, 50)"
44851,17.0,"(448, 51)"
44852,1.0,"(448, 52)"
44853,6.0,"(448, 53)"
44854,10.0,"(448, 54)"
44855,18.0,"(448, 55)"
44856,10.0,"(448, 56)"
44857,2.0,"(448, 57)"
44858,0.0,"(448, 58)"
44859,16.0,"(448, 59)"
44860,22.0,"(448, 60)"
44861,9.0,"(448, 61)"
44862,10.0,"(448, 62)"
44863,18.0,"(448, 63)"
44864,1.0,"(448, 64)"
44865,17.0,"(448, 65)"
44866,3.0,"(448, 66)"
44867,17.0,"(448, 67)"
44868,11.0,"(448, 68)"
44869,9.0,"(448, 69)"
44870,10.0,"(448, 70)"
44871,25.0,"(448, 71)"
44872,7.0,"(448, 72)"
44873,18.0,"(448, 73)"
44874,5.0,"(448, 74)"
44875,2.0,"(448, 75)"
44876,9.0,"(448, 76)"
44877,19.0,"(448, 77)"
44878,12.0,"(448, 78)"
44879,5.0,"(448, 79)"
44880,18.0,"(448, 80)"
44881,4.0,"(448, 81)"
44882,23.0,"(448, 82)"
44883,13.0,"(448, 83)"
44884,5.0,"(448, 84)"
44885,17.0,"(448, 85)"
44886,17.0,"(448, 86)"
44887,9.223372036854776e+18,"(448, 87)"
44888,18.0,"(448, 88)"
44889,18.0,"(448, 89)"
44890,23.0,"(448, 90)"
44891,24.0,"(448, 91)"
44892,2.0,"(448, 92)"
44893,13.0,"(448, 93)"
44894,8.0,"(448, 94)"
44895,19.0,"(448, 95)"
44896,14.0,"(448, 96)"
44897,7.0,"(448, 97)"
44898,2.0,"(448, 98)"
44899,8.0,"(448, 99)"
44900,21.0,"(449, 0)"
44901,4.0,"(449, 1)"
44902,17.0,"(449, 2)"
44903,11.0,"(449, 3)"
44904,13.0,"(449, 4)"
44905,22.0,"(449, 5)"
44906,18.0,"(449, 6)"
44907,6.0,"(449, 7)"
44908,21.0,"(449, 8)"
44909,9.223372036854776e+18,"(449, 9)"
44910,3.0,"(449, 10)"
44911,19.0,"(449, 11)"
44912,1.0,"(449, 12)"
44913,6.0,"(449, 13)"
44914,1.0,"(449, 14)"
44915,19.0,"(449, 15)"
44916,22.0,"(449, 16)"
44917,7.0,"(449, 17)"
44918,14.0,"(449, 18)"
44919,19.0,"(449, 19)"
44920,18.0,"(449, 20)"
44921,6.0,"(449, 21)"
44922,9.0,"(449, 22)"
44923,21.0,"(449, 23)"
44924,5.0,"(449, 24)"
44925,8.0,"(449, 25)"
44926,21.0,"(449, 26)"
44927,10.0,"(449, 27)"
44928,18.0,"(449, 28)"
44929,5.0,"(449, 29)"
44930,23.0,"(449, 30)"
44931,4.0,"(449, 31)"
44932,7.0,"(449, 32)"
44933,14.0,"(449, 33)"
44934,1.0,"(449, 34)"
44935,25.0,"(449, 35)"
44936,11.0,"(449, 36)"
44937,2.0,"(449, 37)"
44938,2.0,"(449, 38)"
44939,19.0,"(449, 39)"
44940,5.0,"(449, 40)"
44941,21.0,"(449, 41)"
44942,1.0,"(449, 42)"
44943,13.0,"(449, 43)"
44944,11.0,"(449, 44)"
44945,15.0,"(449, 45)"
44946,18.0,"(449, 46)"
44947,18.0,"(449, 47)"
44948,13.0,"(449, 48)"
44949,18.0,"(449, 49)"
44950,24.0,"(449, 50)"
44951,13.0,"(449, 51)"
44952,23.0,"(449, 52)"
44953,17.0,"(449, 53)"
44954,12.0,"(449, 54)"
44955,22.0,"(449, 55)"
44956,10.0,"(449, 56)"
44957,13.0,"(449, 57)"
44958,20.0,"(449, 58)"
44959,5.0,"(449, 59)"
44960,18.0,"(449, 60)"
44961,0.0,"(449, 61)"
44962,6.0,"(449, 62)"
44963,7.0,"(449, 63)"
44964,4.0,"(449, 64)"
44965,23.0,"(449, 65)"
44966,10.0,"(449, 66)"
44967,12.0,"(449, 67)"
44968,6.0,"(449, 68)"
44969,3.0,"(449, 69)"
44970,2.0,"(449, 70)"
44971,17.0,"(449, 71)"
44972,16.0,"(449, 72)"
44973,18.0,"(449, 73)"
44974,0.0,"(449, 74)"
44975,15.0,"(449, 75)"
44976,2.0,"(449, 76)"
44977,23.0,"(449, 77)"
44978,21.0,"(449, 78)"
44979,6.0,"(449, 79)"
44980,7.0,"(449, 80)"
44981,11.0,"(449, 81)"
44982,9.0,"(449, 82)"
44983,15.0,"(449, 83)"
44984,7.0,"(449, 84)"
44985,5.0,"(449, 85)"
44986,9.223372036854776e+18,"(449, 86)"
44987,9.223372036854776e+18,"(449, 87)"
44988,22.0,"(449, 88)"
44989,15.0,"(449, 89)"
44990,21.0,"(449, 90)"
44991,13.0,"(449, 91)"
44992,15.0,"(449, 92)"
44993,24.0,"(449, 93)"
44994,9.0,"(449, 94)"
44995,9.223372036854776e+18,"(449, 95)"
44996,8.0,"(449, 96)"
44997,15.0,"(449, 97)"
44998,2.0,"(449, 98)"
44999,18.0,"(449, 99)"
45000,5.0,"(450, 0)"
45001,3.0,"(450, 1)"
45002,21.0,"(450, 2)"
45003,3.0,"(450, 3)"
45004,18.0,"(450, 4)"
45005,17.0,"(450, 5)"
45006,12.0,"(450, 6)"
45007,21.0,"(450, 7)"
45008,11.0,"(450, 8)"
45009,11.0,"(450, 9)"
45010,0.0,"(450, 10)"
45011,0.0,"(450, 11)"
45012,20.0,"(450, 12)"
45013,6.0,"(450, 13)"
45014,13.0,"(450, 14)"
45015,12.0,"(450, 15)"
45016,9.0,"(450, 16)"
45017,14.0,"(450, 17)"
45018,19.0,"(450, 18)"
45019,5.0,"(450, 19)"
45020,8.0,"(450, 20)"
45021,22.0,"(450, 21)"
45022,1.0,"(450, 22)"
45023,15.0,"(450, 23)"
45024,20.0,"(450, 24)"
45025,17.0,"(450, 25)"
45026,11.0,"(450, 26)"
45027,1.0,"(450, 27)"
45028,3.0,"(450, 28)"
45029,6.0,"(450, 29)"
45030,24.0,"(450, 30)"
45031,14.0,"(450, 31)"
45032,6.0,"(450, 32)"
45033,15.0,"(450, 33)"
45034,2.0,"(450, 34)"
45035,0.0,"(450, 35)"
45036,7.0,"(450, 36)"
45037,13.0,"(450, 37)"
45038,1.0,"(450, 38)"
45039,4.0,"(450, 39)"
45040,19.0,"(450, 40)"
45041,11.0,"(450, 41)"
45042,23.0,"(450, 42)"
45043,17.0,"(450, 43)"
45044,4.0,"(450, 44)"
45045,15.0,"(450, 45)"
45046,9.0,"(450, 46)"
45047,17.0,"(450, 47)"
45048,11.0,"(450, 48)"
45049,12.0,"(450, 49)"
45050,13.0,"(450, 50)"
45051,8.0,"(450, 51)"
45052,10.0,"(450, 52)"
45053,20.0,"(450, 53)"
45054,5.0,"(450, 54)"
45055,20.0,"(450, 55)"
45056,9.0,"(450, 56)"
45057,6.0,"(450, 57)"
45058,2.0,"(450, 58)"
45059,12.0,"(450, 59)"
45060,19.0,"(450, 60)"
45061,22.0,"(450, 61)"
45062,3.0,"(450, 62)"
45063,16.0,"(450, 63)"
45064,12.0,"(450, 64)"
45065,0.0,"(450, 65)"
45066,21.0,"(450, 66)"
45067,22.0,"(450, 67)"
45068,1.0,"(450, 68)"
45069,2.0,"(450, 69)"
45070,3.0,"(450, 70)"
45071,1.0,"(450, 71)"
45072,21.0,"(450, 72)"
45073,26.0,"(450, 73)"
45074,13.0,"(450, 74)"
45075,17.0,"(450, 75)"
45076,9.223372036854776e+18,"(450, 76)"
45077,5.0,"(450, 77)"
45078,14.0,"(450, 78)"
45079,16.0,"(450, 79)"
45080,16.0,"(450, 80)"
45081,2.0,"(450, 81)"
45082,6.0,"(450, 82)"
45083,19.0,"(450, 83)"
45084,16.0,"(450, 84)"
45085,7.0,"(450, 85)"
45086,22.0,"(450, 86)"
45087,11.0,"(450, 87)"
45088,12.0,"(450, 88)"
45089,10.0,"(450, 89)"
45090,7.0,"(450, 90)"
45091,20.0,"(450, 91)"
45092,23.0,"(450, 92)"
45093,4.0,"(450, 93)"
45094,7.0,"(450, 94)"
45095,5.0,"(450, 95)"
45096,26.0,"(450, 96)"
45097,29.0,"(450, 97)"
45098,13.0,"(450, 98)"
45099,0.0,"(450, 99)"
45100,6.0,"(451, 0)"
45101,12.0,"(451, 1)"
45102,1.0,"(451, 2)"
45103,2.0,"(451, 3)"
45104,17.0,"(451, 4)"
45105,11.0,"(451, 5)"
45106,15.0,"(451, 6)"
45107,13.0,"(451, 7)"
45108,20.0,"(451, 8)"
45109,17.0,"(451, 9)"
45110,25.0,"(451, 10)"
45111,1.0,"(451, 11)"
45112,24.0,"(451, 12)"
45113,9.0,"(451, 13)"
45114,5.0,"(451, 14)"
45115,13.0,"(451, 15)"
45116,27.0,"(451, 16)"
45117,20.0,"(451, 17)"
45118,23.0,"(451, 18)"
45119,2.0,"(451, 19)"
45120,19.0,"(451, 20)"
45121,10.0,"(451, 21)"
45122,16.0,"(451, 22)"
45123,18.0,"(451, 23)"
45124,13.0,"(451, 24)"
45125,14.0,"(451, 25)"
45126,6.0,"(451, 26)"
45127,21.0,"(451, 27)"
45128,15.0,"(451, 28)"
45129,15.0,"(451, 29)"
45130,14.0,"(451, 30)"
45131,21.0,"(451, 31)"
45132,2.0,"(451, 32)"
45133,4.0,"(451, 33)"
45134,16.0,"(451, 34)"
45135,18.0,"(451, 35)"
45136,3.0,"(451, 36)"
45137,1.0,"(451, 37)"
45138,19.0,"(451, 38)"
45139,14.0,"(451, 39)"
45140,12.0,"(451, 40)"
45141,20.0,"(451, 41)"
45142,10.0,"(451, 42)"
45143,25.0,"(451, 43)"
45144,8.0,"(451, 44)"
45145,19.0,"(451, 45)"
45146,1.0,"(451, 46)"
45147,18.0,"(451, 47)"
45148,0.0,"(451, 48)"
45149,9.0,"(451, 49)"
45150,3.0,"(451, 50)"
45151,1.0,"(451, 51)"
45152,21.0,"(451, 52)"
45153,14.0,"(451, 53)"
45154,21.0,"(451, 54)"
45155,0.0,"(451, 55)"
45156,0.0,"(451, 56)"
45157,7.0,"(451, 57)"
45158,18.0,"(451, 58)"
45159,26.0,"(451, 59)"
45160,16.0,"(451, 60)"
45161,21.0,"(451, 61)"
45162,14.0,"(451, 62)"
45163,16.0,"(451, 63)"
45164,28.0,"(451, 64)"
45165,26.0,"(451, 65)"
45166,6.0,"(451, 66)"
45167,8.0,"(451, 67)"
45168,11.0,"(451, 68)"
45169,3.0,"(451, 69)"
45170,14.0,"(451, 70)"
45171,4.0,"(451, 71)"
45172,19.0,"(451, 72)"
45173,23.0,"(451, 73)"
45174,21.0,"(451, 74)"
45175,18.0,"(451, 75)"
45176,9.0,"(451, 76)"
45177,1.0,"(451, 77)"
45178,4.0,"(451, 78)"
45179,20.0,"(451, 79)"
45180,3.0,"(451, 80)"
45181,9.0,"(451, 81)"
45182,10.0,"(451, 82)"
45183,9.0,"(451, 83)"
45184,16.0,"(451, 84)"
45185,19.0,"(451, 85)"
45186,10.0,"(451, 86)"
45187,8.0,"(451, 87)"
45188,18.0,"(451, 88)"
45189,1.0,"(451, 89)"
45190,4.0,"(451, 90)"
45191,17.0,"(451, 91)"
45192,17.0,"(451, 92)"
45193,5.0,"(451, 93)"
45194,9.0,"(451, 94)"
45195,17.0,"(451, 95)"
45196,21.0,"(451, 96)"
45197,15.0,"(451, 97)"
45198,19.0,"(451, 98)"
45199,25.0,"(451, 99)"
45200,3.0,"(452, 0)"
45201,9.0,"(452, 1)"
45202,11.0,"(452, 2)"
45203,9.0,"(452, 3)"
45204,6.0,"(452, 4)"
45205,14.0,"(452, 5)"
45206,8.0,"(452, 6)"
45207,16.0,"(452, 7)"
45208,19.0,"(452, 8)"
45209,10.0,"(452, 9)"
45210,15.0,"(452, 10)"
45211,23.0,"(452, 11)"
45212,22.0,"(452, 12)"
45213,11.0,"(452, 13)"
45214,5.0,"(452, 14)"
45215,16.0,"(452, 15)"
45216,7.0,"(452, 16)"
45217,20.0,"(452, 17)"
45218,5.0,"(452, 18)"
45219,10.0,"(452, 19)"
45220,22.0,"(452, 20)"
45221,17.0,"(452, 21)"
45222,16.0,"(452, 22)"
45223,9.223372036854776e+18,"(452, 23)"
45224,1.0,"(452, 24)"
45225,1.0,"(452, 25)"
45226,22.0,"(452, 26)"
45227,5.0,"(452, 27)"
45228,16.0,"(452, 28)"
45229,22.0,"(452, 29)"
45230,9.223372036854776e+18,"(452, 30)"
45231,18.0,"(452, 31)"
45232,10.0,"(452, 32)"
45233,1.0,"(452, 33)"
45234,8.0,"(452, 34)"
45235,5.0,"(452, 35)"
45236,22.0,"(452, 36)"
45237,24.0,"(452, 37)"
45238,19.0,"(452, 38)"
45239,8.0,"(452, 39)"
45240,8.0,"(452, 40)"
45241,14.0,"(452, 41)"
45242,1.0,"(452, 42)"
45243,3.0,"(452, 43)"
45244,6.0,"(452, 44)"
45245,15.0,"(452, 45)"
45246,20.0,"(452, 46)"
45247,21.0,"(452, 47)"
45248,18.0,"(452, 48)"
45249,16.0,"(452, 49)"
45250,9.223372036854776e+18,"(452, 50)"
45251,25.0,"(452, 51)"
45252,20.0,"(452, 52)"
45253,8.0,"(452, 53)"
45254,9.223372036854776e+18,"(452, 54)"
45255,21.0,"(452, 55)"
45256,6.0,"(452, 56)"
45257,23.0,"(452, 57)"
45258,3.0,"(452, 58)"
45259,9.0,"(452, 59)"
45260,9.223372036854776e+18,"(452, 60)"
45261,15.0,"(452, 61)"
45262,3.0,"(452, 62)"
45263,8.0,"(452, 63)"
45264,6.0,"(452, 64)"
45265,23.0,"(452, 65)"
45266,2.0,"(452, 66)"
45267,12.0,"(452, 67)"
45268,8.0,"(452, 68)"
45269,21.0,"(452, 69)"
45270,1.0,"(452, 70)"
45271,4.0,"(452, 71)"
45272,8.0,"(452, 72)"
45273,18.0,"(452, 73)"
45274,24.0,"(452, 74)"
45275,13.0,"(452, 75)"
45276,6.0,"(452, 76)"
45277,9.0,"(452, 77)"
45278,17.0,"(452, 78)"
45279,18.0,"(452, 79)"
45280,24.0,"(452, 80)"
45281,8.0,"(452, 81)"
45282,13.0,"(452, 82)"
45283,14.0,"(452, 83)"
45284,3.0,"(452, 84)"
45285,7.0,"(452, 85)"
45286,12.0,"(452, 86)"
45287,15.0,"(452, 87)"
45288,8.0,"(452, 88)"
45289,22.0,"(452, 89)"
45290,8.0,"(452, 90)"
45291,16.0,"(452, 91)"
45292,18.0,"(452, 92)"
45293,13.0,"(452, 93)"
45294,3.0,"(452, 94)"
45295,12.0,"(452, 95)"
45296,17.0,"(452, 96)"
45297,13.0,"(452, 97)"
45298,19.0,"(452, 98)"
45299,7.0,"(452, 99)"
45300,13.0,"(453, 0)"
45301,13.0,"(453, 1)"
45302,19.0,"(453, 2)"
45303,10.0,"(453, 3)"
45304,0.0,"(453, 4)"
45305,22.0,"(453, 5)"
45306,18.0,"(453, 6)"
45307,21.0,"(453, 7)"
45308,2.0,"(453, 8)"
45309,5.0,"(453, 9)"
45310,15.0,"(453, 10)"
45311,1.0,"(453, 11)"
45312,19.0,"(453, 12)"
45313,11.0,"(453, 13)"
45314,11.0,"(453, 14)"
45315,16.0,"(453, 15)"
45316,16.0,"(453, 16)"
45317,8.0,"(453, 17)"
45318,6.0,"(453, 18)"
45319,21.0,"(453, 19)"
45320,20.0,"(453, 20)"
45321,14.0,"(453, 21)"
45322,13.0,"(453, 22)"
45323,4.0,"(453, 23)"
45324,15.0,"(453, 24)"
45325,1.0,"(453, 25)"
45326,25.0,"(453, 26)"
45327,8.0,"(453, 27)"
45328,7.0,"(453, 28)"
45329,1.0,"(453, 29)"
45330,15.0,"(453, 30)"
45331,18.0,"(453, 31)"
45332,15.0,"(453, 32)"
45333,7.0,"(453, 33)"
45334,23.0,"(453, 34)"
45335,20.0,"(453, 35)"
45336,15.0,"(453, 36)"
45337,17.0,"(453, 37)"
45338,12.0,"(453, 38)"
45339,0.0,"(453, 39)"
45340,2.0,"(453, 40)"
45341,17.0,"(453, 41)"
45342,14.0,"(453, 42)"
45343,3.0,"(453, 43)"
45344,0.0,"(453, 44)"
45345,24.0,"(453, 45)"
45346,6.0,"(453, 46)"
45347,16.0,"(453, 47)"
45348,14.0,"(453, 48)"
45349,0.0,"(453, 49)"
45350,18.0,"(453, 50)"
45351,20.0,"(453, 51)"
45352,18.0,"(453, 52)"
45353,4.0,"(453, 53)"
45354,15.0,"(453, 54)"
45355,13.0,"(453, 55)"
45356,17.0,"(453, 56)"
45357,9.0,"(453, 57)"
45358,0.0,"(453, 58)"
45359,17.0,"(453, 59)"
45360,18.0,"(453, 60)"
45361,6.0,"(453, 61)"
45362,19.0,"(453, 62)"
45363,7.0,"(453, 63)"
45364,9.0,"(453, 64)"
45365,21.0,"(453, 65)"
45366,29.0,"(453, 66)"
45367,16.0,"(453, 67)"
45368,10.0,"(453, 68)"
45369,5.0,"(453, 69)"
45370,11.0,"(453, 70)"
45371,7.0,"(453, 71)"
45372,0.0,"(453, 72)"
45373,20.0,"(453, 73)"
45374,18.0,"(453, 74)"
45375,23.0,"(453, 75)"
45376,22.0,"(453, 76)"
45377,2.0,"(453, 77)"
45378,17.0,"(453, 78)"
45379,16.0,"(453, 79)"
45380,10.0,"(453, 80)"
45381,15.0,"(453, 81)"
45382,8.0,"(453, 82)"
45383,3.0,"(453, 83)"
45384,12.0,"(453, 84)"
45385,2.0,"(453, 85)"
45386,0.0,"(453, 86)"
45387,9.0,"(453, 87)"
45388,17.0,"(453, 88)"
45389,15.0,"(453, 89)"
45390,21.0,"(453, 90)"
45391,20.0,"(453, 91)"
45392,3.0,"(453, 92)"
45393,3.0,"(453, 93)"
45394,21.0,"(453, 94)"
45395,5.0,"(453, 95)"
45396,9.0,"(453, 96)"
45397,4.0,"(453, 97)"
45398,6.0,"(453, 98)"
45399,9.0,"(453, 99)"
45400,18.0,"(454, 0)"
45401,21.0,"(454, 1)"
45402,6.0,"(454, 2)"
45403,19.0,"(454, 3)"
45404,20.0,"(454, 4)"
45405,13.0,"(454, 5)"
45406,10.0,"(454, 6)"
45407,25.0,"(454, 7)"
45408,15.0,"(454, 8)"
45409,7.0,"(454, 9)"
45410,15.0,"(454, 10)"
45411,13.0,"(454, 11)"
45412,9.0,"(454, 12)"
45413,4.0,"(454, 13)"
45414,15.0,"(454, 14)"
45415,1.0,"(454, 15)"
45416,13.0,"(454, 16)"
45417,12.0,"(454, 17)"
45418,15.0,"(454, 18)"
45419,11.0,"(454, 19)"
45420,16.0,"(454, 20)"
45421,4.0,"(454, 21)"
45422,13.0,"(454, 22)"
45423,3.0,"(454, 23)"
45424,7.0,"(454, 24)"
45425,8.0,"(454, 25)"
45426,0.0,"(454, 26)"
45427,11.0,"(454, 27)"
45428,14.0,"(454, 28)"
45429,16.0,"(454, 29)"
45430,2.0,"(454, 30)"
45431,23.0,"(454, 31)"
45432,8.0,"(454, 32)"
45433,19.0,"(454, 33)"
45434,8.0,"(454, 34)"
45435,13.0,"(454, 35)"
45436,10.0,"(454, 36)"
45437,17.0,"(454, 37)"
45438,4.0,"(454, 38)"
45439,15.0,"(454, 39)"
45440,19.0,"(454, 40)"
45441,7.0,"(454, 41)"
45442,7.0,"(454, 42)"
45443,17.0,"(454, 43)"
45444,13.0,"(454, 44)"
45445,21.0,"(454, 45)"
45446,19.0,"(454, 46)"
45447,15.0,"(454, 47)"
45448,11.0,"(454, 48)"
45449,24.0,"(454, 49)"
45450,17.0,"(454, 50)"
45451,12.0,"(454, 51)"
45452,20.0,"(454, 52)"
45453,5.0,"(454, 53)"
45454,8.0,"(454, 54)"
45455,6.0,"(454, 55)"
45456,17.0,"(454, 56)"
45457,1.0,"(454, 57)"
45458,27.0,"(454, 58)"
45459,14.0,"(454, 59)"
45460,23.0,"(454, 60)"
45461,3.0,"(454, 61)"
45462,20.0,"(454, 62)"
45463,24.0,"(454, 63)"
45464,18.0,"(454, 64)"
45465,13.0,"(454, 65)"
45466,4.0,"(454, 66)"
45467,10.0,"(454, 67)"
45468,5.0,"(454, 68)"
45469,9.223372036854776e+18,"(454, 69)"
45470,11.0,"(454, 70)"
45471,14.0,"(454, 71)"
45472,9.0,"(454, 72)"
45473,13.0,"(454, 73)"
45474,15.0,"(454, 74)"
45475,11.0,"(454, 75)"
45476,3.0,"(454, 76)"
45477,9.223372036854776e+18,"(454, 77)"
45478,21.0,"(454, 78)"
45479,10.0,"(454, 79)"
45480,16.0,"(454, 80)"
45481,9.223372036854776e+18,"(454, 81)"
45482,20.0,"(454, 82)"
45483,21.0,"(454, 83)"
45484,7.0,"(454, 84)"
45485,5.0,"(454, 85)"
45486,20.0,"(454, 86)"
45487,9.0,"(454, 87)"
45488,2.0,"(454, 88)"
45489,15.0,"(454, 89)"
45490,24.0,"(454, 90)"
45491,16.0,"(454, 91)"
45492,21.0,"(454, 92)"
45493,23.0,"(454, 93)"
45494,8.0,"(454, 94)"
45495,3.0,"(454, 95)"
45496,12.0,"(454, 96)"
45497,14.0,"(454, 97)"
45498,7.0,"(454, 98)"
45499,17.0,"(454, 99)"
45500,21.0,"(455, 0)"
45501,3.0,"(455, 1)"
45502,10.0,"(455, 2)"
45503,6.0,"(455, 3)"
45504,3.0,"(455, 4)"
45505,4.0,"(455, 5)"
45506,2.0,"(455, 6)"
45507,3.0,"(455, 7)"
45508,4.0,"(455, 8)"
45509,1.0,"(455, 9)"
45510,4.0,"(455, 10)"
45511,11.0,"(455, 11)"
45512,3.0,"(455, 12)"
45513,11.0,"(455, 13)"
45514,11.0,"(455, 14)"
45515,10.0,"(455, 15)"
45516,0.0,"(455, 16)"
45517,11.0,"(455, 17)"
45518,13.0,"(455, 18)"
45519,18.0,"(455, 19)"
45520,16.0,"(455, 20)"
