index,forgetting_events
36119,0.0
36120,1.0
36121,1.0
36122,9.223372036854776e+18
36123,9.223372036854776e+18
36124,9.223372036854776e+18
36125,1.0
36126,9.223372036854776e+18
36127,9.223372036854776e+18
36128,0.0
36129,9.223372036854776e+18
36130,9.223372036854776e+18
36131,0.0
36132,1.0
36133,1.0
36134,9.223372036854776e+18
36135,9.223372036854776e+18
36136,0.0
36137,9.223372036854776e+18
36138,9.223372036854776e+18
36139,1.0
36140,0.0
36141,9.223372036854776e+18
36142,0.0
36143,9.223372036854776e+18
36144,9.223372036854776e+18
36145,9.223372036854776e+18
36146,0.0
36147,1.0
36148,9.223372036854776e+18
36149,1.0
36150,0.0
36151,0.0
36152,9.223372036854776e+18
36153,9.223372036854776e+18
36154,1.0
36155,1.0
36156,9.223372036854776e+18
36157,9.223372036854776e+18
36158,9.223372036854776e+18
36159,9.223372036854776e+18
36160,9.223372036854776e+18
36161,9.223372036854776e+18
36162,1.0
36163,9.223372036854776e+18
36164,0.0
36165,9.223372036854776e+18
36166,9.223372036854776e+18
36167,9.223372036854776e+18
36168,9.223372036854776e+18
36169,9.223372036854776e+18
36170,1.0
36171,0.0
36172,9.223372036854776e+18
36173,1.0
36174,9.223372036854776e+18
36175,1.0
36176,9.223372036854776e+18
36177,1.0
36178,1.0
36179,1.0
36180,9.223372036854776e+18
36181,1.0
36182,1.0
36183,9.223372036854776e+18
36184,1.0
36185,1.0
36186,1.0
36187,9.223372036854776e+18
36188,9.223372036854776e+18
36189,1.0
36190,1.0
36191,9.223372036854776e+18
36192,1.0
36193,9.223372036854776e+18
36194,9.223372036854776e+18
36195,9.223372036854776e+18
36196,0.0
36197,0.0
36198,0.0
36199,9.223372036854776e+18
36200,1.0
36201,1.0
36202,1.0
36203,0.0
36204,9.223372036854776e+18
36205,0.0
36206,0.0
36207,0.0
36208,9.223372036854776e+18
36209,0.0
36210,0.0
36211,9.223372036854776e+18
36212,9.223372036854776e+18
36213,1.0
36214,2.0
36215,9.223372036854776e+18
36216,9.223372036854776e+18
36217,9.223372036854776e+18
36218,9.223372036854776e+18
36219,9.223372036854776e+18
36220,0.0
36221,1.0
36222,9.223372036854776e+18
36223,1.0
36224,1.0
36225,1.0
36226,9.223372036854776e+18
36227,0.0
36228,9.223372036854776e+18
36229,0.0
36230,9.223372036854776e+18
36231,0.0
36232,1.0
36233,0.0
36234,2.0
36235,9.223372036854776e+18
36236,1.0
36237,9.223372036854776e+18
36238,0.0
36239,1.0
36240,9.223372036854776e+18
36241,0.0
36242,1.0
36243,1.0
36244,9.223372036854776e+18
36245,1.0
36246,9.223372036854776e+18
36247,9.223372036854776e+18
36248,0.0
36249,9.223372036854776e+18
36250,0.0
36251,1.0
36252,1.0
36253,1.0
36254,9.223372036854776e+18
36255,2.0
36256,9.223372036854776e+18
36257,0.0
36258,0.0
36259,9.223372036854776e+18
36260,9.223372036854776e+18
36261,0.0
36262,0.0
36263,9.223372036854776e+18
36264,9.223372036854776e+18
36265,9.223372036854776e+18
36266,9.223372036854776e+18
36267,1.0
36268,9.223372036854776e+18
36269,9.223372036854776e+18
36270,1.0
36271,9.223372036854776e+18
36272,1.0
36273,9.223372036854776e+18
36274,9.223372036854776e+18
36275,0.0
36276,0.0
36277,0.0
36278,9.223372036854776e+18
36279,9.223372036854776e+18
36280,0.0
36281,0.0
36282,0.0
36283,1.0
36284,1.0
36285,0.0
36286,9.223372036854776e+18
36287,9.223372036854776e+18
36288,9.223372036854776e+18
36289,9.223372036854776e+18
36290,0.0
36291,9.223372036854776e+18
36292,9.223372036854776e+18
36293,9.223372036854776e+18
36294,9.223372036854776e+18
36295,0.0
36296,0.0
36297,1.0
36298,0.0
36299,0.0
36300,9.223372036854776e+18
36301,1.0
36302,9.223372036854776e+18
36303,9.223372036854776e+18
36304,9.223372036854776e+18
36305,9.223372036854776e+18
36306,0.0
36307,1.0
36308,9.223372036854776e+18
36309,0.0
36310,9.223372036854776e+18
36311,1.0
36312,0.0
36313,1.0
36314,2.0
36315,0.0
36316,1.0
36317,0.0
36318,0.0
36319,9.223372036854776e+18
36320,9.223372036854776e+18
36321,9.223372036854776e+18
36322,9.223372036854776e+18
36323,0.0
36324,1.0
36325,9.223372036854776e+18
36326,0.0
36327,1.0
36328,9.223372036854776e+18
36329,9.223372036854776e+18
36330,1.0
36331,0.0
36332,1.0
36333,0.0
36334,0.0
36335,9.223372036854776e+18
36336,9.223372036854776e+18
36337,9.223372036854776e+18
36338,9.223372036854776e+18
36339,1.0
36340,2.0
36341,1.0
36342,9.223372036854776e+18
36343,9.223372036854776e+18
36344,1.0
36345,1.0
36346,9.223372036854776e+18
36347,9.223372036854776e+18
36348,0.0
36349,1.0
36350,9.223372036854776e+18
36351,9.223372036854776e+18
36352,0.0
36353,2.0
36354,9.223372036854776e+18
36355,1.0
36356,0.0
36357,1.0
36358,9.223372036854776e+18
36359,1.0
36360,1.0
36361,1.0
36362,9.223372036854776e+18
36363,9.223372036854776e+18
36364,9.223372036854776e+18
36365,1.0
36366,1.0
36367,1.0
36368,1.0
36369,0.0
36370,1.0
36371,2.0
36372,0.0
36373,0.0
36374,0.0
36375,1.0
36376,0.0
36377,1.0
36378,1.0
36379,9.223372036854776e+18
36380,1.0
36381,0.0
36382,9.223372036854776e+18
36383,1.0
36384,9.223372036854776e+18
36385,9.223372036854776e+18
36386,9.223372036854776e+18
36387,2.0
36388,9.223372036854776e+18
36389,9.223372036854776e+18
36390,0.0
36391,1.0
36392,1.0
36393,9.223372036854776e+18
36394,1.0
36395,0.0
36396,0.0
36397,9.223372036854776e+18
36398,0.0
36399,9.223372036854776e+18
36400,9.223372036854776e+18
36401,1.0
36402,1.0
36403,9.223372036854776e+18
36404,0.0
36405,2.0
36406,9.223372036854776e+18
36407,0.0
36408,1.0
36409,0.0
36410,9.223372036854776e+18
36411,9.223372036854776e+18
36412,9.223372036854776e+18
36413,9.223372036854776e+18
36414,9.223372036854776e+18
36415,9.223372036854776e+18
36416,9.223372036854776e+18
36417,0.0
36418,9.223372036854776e+18
36419,9.223372036854776e+18
36420,9.223372036854776e+18
36421,1.0
36422,1.0
36423,1.0
36424,1.0
36425,9.223372036854776e+18
36426,9.223372036854776e+18
36427,9.223372036854776e+18
36428,1.0
36429,1.0
36430,1.0
36431,9.223372036854776e+18
36432,1.0
36433,0.0
36434,1.0
36435,0.0
36436,1.0
36437,1.0
36438,2.0
36439,1.0
36440,9.223372036854776e+18
36441,9.223372036854776e+18
36442,1.0
36443,1.0
36444,0.0
36445,9.223372036854776e+18
36446,0.0
36447,9.223372036854776e+18
36448,0.0
36449,9.223372036854776e+18
36450,1.0
36451,0.0
36452,1.0
36453,9.223372036854776e+18
36454,9.223372036854776e+18
36455,0.0
36456,9.223372036854776e+18
36457,1.0
36458,0.0
36459,9.223372036854776e+18
36460,9.223372036854776e+18
36461,9.223372036854776e+18
36462,9.223372036854776e+18
36463,1.0
36464,0.0
36465,9.223372036854776e+18
36466,9.223372036854776e+18
36467,9.223372036854776e+18
36468,1.0
36469,9.223372036854776e+18
36470,0.0
36471,9.223372036854776e+18
36472,1.0
36473,1.0
36474,9.223372036854776e+18
36475,1.0
36476,0.0
36477,9.223372036854776e+18
36478,0.0
36479,9.223372036854776e+18
36480,0.0
36481,1.0
36482,9.223372036854776e+18
36483,0.0
36484,0.0
36485,9.223372036854776e+18
36486,9.223372036854776e+18
36487,9.223372036854776e+18
36488,1.0
36489,9.223372036854776e+18
36490,0.0
36491,9.223372036854776e+18
36492,1.0
36493,0.0
36494,1.0
36495,0.0
36496,1.0
36497,1.0
36498,0.0
36499,9.223372036854776e+18
36500,9.223372036854776e+18
36501,0.0
36502,1.0
36503,9.223372036854776e+18
36504,1.0
36505,1.0
36506,9.223372036854776e+18
36507,1.0
36508,1.0
36509,0.0
36510,9.223372036854776e+18
36511,0.0
36512,1.0
36513,9.223372036854776e+18
36514,9.223372036854776e+18
36515,0.0
36516,9.223372036854776e+18
36517,1.0
36518,9.223372036854776e+18
36519,0.0
36520,0.0
36521,0.0
36522,1.0
36523,9.223372036854776e+18
36524,9.223372036854776e+18
36525,0.0
36526,1.0
36527,9.223372036854776e+18
36528,9.223372036854776e+18
36529,1.0
36530,9.223372036854776e+18
36531,1.0
36532,1.0
36533,9.223372036854776e+18
36534,2.0
36535,0.0
36536,1.0
36537,0.0
36538,9.223372036854776e+18
36539,2.0
36540,9.223372036854776e+18
36541,0.0
36542,0.0
36543,9.223372036854776e+18
36544,9.223372036854776e+18
36545,9.223372036854776e+18
36546,0.0
36547,1.0
36548,9.223372036854776e+18
36549,1.0
36550,0.0
36551,0.0
36552,1.0
36553,1.0
36554,9.223372036854776e+18
36555,9.223372036854776e+18
36556,1.0
36557,0.0
36558,1.0
36559,1.0
36560,0.0
36561,0.0
36562,9.223372036854776e+18
36563,9.223372036854776e+18
36564,0.0
36565,1.0
36566,9.223372036854776e+18
36567,9.223372036854776e+18
36568,1.0
36569,1.0
36570,1.0
36571,9.223372036854776e+18
36572,0.0
36573,9.223372036854776e+18
36574,9.223372036854776e+18
36575,9.223372036854776e+18
36576,0.0
36577,1.0
36578,9.223372036854776e+18
36579,0.0
36580,9.223372036854776e+18
36581,1.0
36582,9.223372036854776e+18
36583,1.0
36584,1.0
36585,1.0
36586,1.0
36587,1.0
36588,9.223372036854776e+18
36589,0.0
36590,9.223372036854776e+18
36591,1.0
36592,0.0
36593,9.223372036854776e+18
36594,0.0
36595,1.0
36596,0.0
36597,0.0
36598,2.0
36599,9.223372036854776e+18
36600,0.0
36601,9.223372036854776e+18
36602,0.0
36603,0.0
36604,1.0
36605,9.223372036854776e+18
36606,1.0
36607,0.0
36608,9.223372036854776e+18
36609,9.223372036854776e+18
36610,9.223372036854776e+18
36611,1.0
36612,9.223372036854776e+18
36613,9.223372036854776e+18
36614,0.0
36615,9.223372036854776e+18
36616,1.0
36617,9.223372036854776e+18
36618,9.223372036854776e+18
36619,9.223372036854776e+18
36620,1.0
36621,2.0
36622,9.223372036854776e+18
36623,2.0
36624,9.223372036854776e+18
36625,9.223372036854776e+18
36626,9.223372036854776e+18
36627,9.223372036854776e+18
36628,1.0
36629,1.0
36630,1.0
36631,0.0
36632,9.223372036854776e+18
36633,0.0
36634,9.223372036854776e+18
36635,1.0
36636,1.0
36637,1.0
36638,0.0
36639,0.0
36640,9.223372036854776e+18
36641,0.0
36642,0.0
36643,9.223372036854776e+18
36644,9.223372036854776e+18
36645,9.223372036854776e+18
36646,0.0
36647,9.223372036854776e+18
36648,9.223372036854776e+18
36649,9.223372036854776e+18
36650,1.0
36651,1.0
36652,0.0
36653,9.223372036854776e+18
36654,0.0
36655,1.0
36656,0.0
36657,1.0
36658,1.0
36659,0.0
36660,9.223372036854776e+18
36661,9.223372036854776e+18
36662,9.223372036854776e+18
36663,1.0
36664,9.223372036854776e+18
36665,0.0
36666,0.0
36667,9.223372036854776e+18
36668,1.0
36669,0.0
36670,1.0
36671,9.223372036854776e+18
36672,0.0
36673,9.223372036854776e+18
36674,1.0
36675,1.0
36676,9.223372036854776e+18
36677,0.0
36678,0.0
36679,9.223372036854776e+18
36680,1.0
36681,0.0
36682,1.0
36683,0.0
36684,1.0
36685,9.223372036854776e+18
36686,9.223372036854776e+18
36687,1.0
36688,0.0
36689,1.0
36690,1.0
36691,9.223372036854776e+18
36692,9.223372036854776e+18
36693,0.0
36694,9.223372036854776e+18
36695,1.0
36696,9.223372036854776e+18
36697,0.0
36698,9.223372036854776e+18
36699,1.0
36700,1.0
36701,0.0
36702,9.223372036854776e+18
36703,9.223372036854776e+18
36704,1.0
36705,1.0
36706,9.223372036854776e+18
36707,9.223372036854776e+18
36708,1.0
36709,9.223372036854776e+18
36710,9.223372036854776e+18
36711,9.223372036854776e+18
36712,1.0
36713,0.0
36714,9.223372036854776e+18
36715,1.0
36716,1.0
36717,1.0
36718,9.223372036854776e+18
36719,9.223372036854776e+18
36720,0.0
36721,9.223372036854776e+18
36722,9.223372036854776e+18
36723,1.0
36724,9.223372036854776e+18
36725,9.223372036854776e+18
36726,1.0
36727,1.0
36728,9.223372036854776e+18
36729,2.0
36730,9.223372036854776e+18
36731,9.223372036854776e+18
36732,0.0
36733,2.0
36734,0.0
36735,9.223372036854776e+18
36736,0.0
36737,0.0
36738,9.223372036854776e+18
36739,1.0
36740,1.0
36741,9.223372036854776e+18
36742,1.0
36743,0.0
36744,1.0
36745,9.223372036854776e+18
36746,0.0
36747,1.0
36748,0.0
36749,9.223372036854776e+18
36750,1.0
36751,1.0
36752,1.0
36753,0.0
36754,9.223372036854776e+18
36755,9.223372036854776e+18
36756,9.223372036854776e+18
36757,9.223372036854776e+18
36758,0.0
36759,1.0
36760,9.223372036854776e+18
36761,9.223372036854776e+18
36762,9.223372036854776e+18
36763,1.0
36764,1.0
36765,9.223372036854776e+18
36766,1.0
36767,9.223372036854776e+18
36768,1.0
36769,9.223372036854776e+18
36770,1.0
36771,9.223372036854776e+18
36772,9.223372036854776e+18
36773,9.223372036854776e+18
36774,0.0
36775,1.0
36776,9.223372036854776e+18
36777,1.0
36778,1.0
36779,9.223372036854776e+18
36780,0.0
36781,9.223372036854776e+18
36782,9.223372036854776e+18
36783,1.0
36784,0.0
36785,1.0
36786,9.223372036854776e+18
36787,1.0
36788,9.223372036854776e+18
36789,9.223372036854776e+18
36790,1.0
36791,0.0
36792,1.0
36793,1.0
36794,9.223372036854776e+18
36795,9.223372036854776e+18
36796,9.223372036854776e+18
36797,9.223372036854776e+18
36798,0.0
36799,1.0
36800,9.223372036854776e+18
36801,9.223372036854776e+18
36802,1.0
36803,1.0
36804,0.0
36805,1.0
36806,9.223372036854776e+18
36807,0.0
36808,1.0
36809,9.223372036854776e+18
36810,9.223372036854776e+18
36811,0.0
36812,9.223372036854776e+18
36813,1.0
36814,1.0
36815,0.0
36816,9.223372036854776e+18
36817,1.0
36818,9.223372036854776e+18
36819,9.223372036854776e+18
36820,9.223372036854776e+18
36821,0.0
36822,9.223372036854776e+18
36823,0.0
36824,1.0
36825,9.223372036854776e+18
36826,0.0
36827,0.0
36828,9.223372036854776e+18
36829,0.0
36830,9.223372036854776e+18
36831,9.223372036854776e+18
36832,1.0
36833,9.223372036854776e+18
36834,0.0
36835,1.0
36836,9.223372036854776e+18
36837,0.0
36838,9.223372036854776e+18
36839,0.0
36840,0.0
36841,0.0
36842,1.0
36843,1.0
36844,9.223372036854776e+18
36845,1.0
36846,0.0
36847,1.0
36848,9.223372036854776e+18
36849,1.0
36850,0.0
36851,9.223372036854776e+18
36852,9.223372036854776e+18
36853,9.223372036854776e+18
36854,1.0
36855,9.223372036854776e+18
36856,1.0
36857,1.0
36858,9.223372036854776e+18
36859,1.0
36860,1.0
36861,9.223372036854776e+18
36862,9.223372036854776e+18
36863,2.0
36864,0.0
36865,9.223372036854776e+18
36866,1.0
36867,0.0
36868,9.223372036854776e+18
36869,1.0
36870,9.223372036854776e+18
36871,9.223372036854776e+18
36872,1.0
36873,9.223372036854776e+18
36874,9.223372036854776e+18
36875,9.223372036854776e+18
36876,1.0
36877,9.223372036854776e+18
36878,2.0
36879,9.223372036854776e+18
36880,9.223372036854776e+18
36881,1.0
36882,0.0
36883,9.223372036854776e+18
36884,0.0
36885,9.223372036854776e+18
36886,9.223372036854776e+18
36887,1.0
36888,9.223372036854776e+18
36889,9.223372036854776e+18
36890,0.0
36891,0.0
36892,2.0
36893,1.0
36894,9.223372036854776e+18
36895,9.223372036854776e+18
36896,0.0
36897,9.223372036854776e+18
36898,1.0
36899,0.0
36900,9.223372036854776e+18
36901,0.0
36902,0.0
36903,0.0
36904,1.0
36905,2.0
36906,1.0
36907,9.223372036854776e+18
36908,1.0
36909,9.223372036854776e+18
36910,1.0
36911,1.0
36912,1.0
36913,1.0
36914,9.223372036854776e+18
36915,9.223372036854776e+18
36916,9.223372036854776e+18
36917,9.223372036854776e+18
36918,0.0
36919,2.0
36920,1.0
36921,1.0
36922,1.0
36923,9.223372036854776e+18
36924,9.223372036854776e+18
36925,9.223372036854776e+18
36926,9.223372036854776e+18
36927,9.223372036854776e+18
36928,9.223372036854776e+18
36929,0.0
36930,9.223372036854776e+18
36931,1.0
36932,9.223372036854776e+18
36933,2.0
36934,9.223372036854776e+18
36935,9.223372036854776e+18
36936,1.0
36937,9.223372036854776e+18
36938,2.0
36939,0.0
36940,1.0
36941,1.0
36942,1.0
36943,9.223372036854776e+18
36944,9.223372036854776e+18
36945,9.223372036854776e+18
36946,9.223372036854776e+18
36947,0.0
36948,9.223372036854776e+18
36949,1.0
36950,9.223372036854776e+18
36951,9.223372036854776e+18
36952,1.0
36953,1.0
36954,0.0
36955,9.223372036854776e+18
36956,9.223372036854776e+18
36957,0.0
36958,1.0
36959,0.0
36960,9.223372036854776e+18
36961,9.223372036854776e+18
36962,0.0
36963,9.223372036854776e+18
36964,0.0
36965,9.223372036854776e+18
36966,2.0
36967,9.223372036854776e+18
36968,2.0
36969,9.223372036854776e+18
36970,9.223372036854776e+18
36971,9.223372036854776e+18
36972,1.0
36973,9.223372036854776e+18
36974,9.223372036854776e+18
36975,1.0
36976,9.223372036854776e+18
36977,1.0
36978,9.223372036854776e+18
36979,9.223372036854776e+18
36980,9.223372036854776e+18
36981,9.223372036854776e+18
36982,9.223372036854776e+18
36983,0.0
36984,0.0
36985,0.0
36986,1.0
36987,1.0
36988,1.0
36989,0.0
36990,9.223372036854776e+18
36991,9.223372036854776e+18
36992,0.0
36993,1.0
36994,1.0
36995,0.0
36996,0.0
36997,1.0
36998,0.0
36999,9.223372036854776e+18
37000,9.223372036854776e+18
37001,0.0
37002,1.0
37003,1.0
37004,0.0
37005,9.223372036854776e+18
37006,9.223372036854776e+18
37007,9.223372036854776e+18
37008,9.223372036854776e+18
37009,9.223372036854776e+18
37010,0.0
37011,0.0
37012,1.0
37013,0.0
37014,9.223372036854776e+18
37015,9.223372036854776e+18
37016,0.0
37017,1.0
37018,9.223372036854776e+18
37019,9.223372036854776e+18
37020,9.223372036854776e+18
37021,0.0
37022,1.0
37023,0.0
37024,0.0
37025,1.0
37026,1.0
37027,9.223372036854776e+18
37028,9.223372036854776e+18
37029,0.0
37030,1.0
37031,0.0
37032,2.0
37033,1.0
37034,0.0
37035,9.223372036854776e+18
37036,0.0
37037,9.223372036854776e+18
37038,9.223372036854776e+18
37039,9.223372036854776e+18
37040,9.223372036854776e+18
37041,1.0
37042,1.0
37043,9.223372036854776e+18
37044,0.0
37045,1.0
37046,0.0
37047,2.0
37048,9.223372036854776e+18
37049,1.0
37050,9.223372036854776e+18
37051,9.223372036854776e+18
37052,0.0
37053,9.223372036854776e+18
37054,9.223372036854776e+18
37055,9.223372036854776e+18
37056,0.0
37057,9.223372036854776e+18
37058,9.223372036854776e+18
37059,9.223372036854776e+18
37060,0.0
37061,9.223372036854776e+18
37062,9.223372036854776e+18
37063,9.223372036854776e+18
37064,0.0
37065,1.0
37066,9.223372036854776e+18
37067,9.223372036854776e+18
37068,9.223372036854776e+18
37069,9.223372036854776e+18
37070,1.0
37071,1.0
37072,1.0
37073,9.223372036854776e+18
37074,9.223372036854776e+18
37075,0.0
37076,1.0
37077,0.0
37078,9.223372036854776e+18
37079,9.223372036854776e+18
37080,9.223372036854776e+18
37081,1.0
37082,1.0
37083,9.223372036854776e+18
37084,1.0
37085,0.0
37086,1.0
37087,0.0
37088,1.0
37089,9.223372036854776e+18
37090,9.223372036854776e+18
37091,9.223372036854776e+18
37092,9.223372036854776e+18
37093,0.0
37094,9.223372036854776e+18
37095,9.223372036854776e+18
37096,1.0
37097,0.0
37098,9.223372036854776e+18
37099,1.0
37100,9.223372036854776e+18
37101,0.0
37102,9.223372036854776e+18
37103,9.223372036854776e+18
37104,0.0
37105,9.223372036854776e+18
37106,9.223372036854776e+18
37107,1.0
37108,1.0
37109,9.223372036854776e+18
37110,9.223372036854776e+18
37111,1.0
37112,9.223372036854776e+18
37113,1.0
37114,9.223372036854776e+18
37115,0.0
37116,1.0
37117,0.0
37118,9.223372036854776e+18
37119,9.223372036854776e+18
37120,9.223372036854776e+18
37121,9.223372036854776e+18
37122,9.223372036854776e+18
37123,0.0
37124,0.0
37125,9.223372036854776e+18
37126,1.0
37127,1.0
37128,2.0
37129,1.0
37130,9.223372036854776e+18
37131,1.0
37132,1.0
37133,9.223372036854776e+18
37134,0.0
37135,0.0
37136,9.223372036854776e+18
37137,2.0
37138,9.223372036854776e+18
37139,1.0
37140,1.0
37141,0.0
37142,9.223372036854776e+18
37143,1.0
37144,1.0
37145,1.0
37146,9.223372036854776e+18
37147,1.0
37148,1.0
37149,1.0
37150,0.0
37151,9.223372036854776e+18
37152,9.223372036854776e+18
37153,0.0
37154,1.0
37155,0.0
37156,9.223372036854776e+18
37157,9.223372036854776e+18
37158,1.0
37159,9.223372036854776e+18
37160,0.0
37161,9.223372036854776e+18
37162,9.223372036854776e+18
37163,9.223372036854776e+18
37164,1.0
37165,9.223372036854776e+18
37166,9.223372036854776e+18
37167,9.223372036854776e+18
37168,1.0
37169,9.223372036854776e+18
37170,2.0
37171,9.223372036854776e+18
37172,0.0
37173,9.223372036854776e+18
37174,9.223372036854776e+18
37175,9.223372036854776e+18
37176,9.223372036854776e+18
37177,9.223372036854776e+18
37178,0.0
37179,9.223372036854776e+18
37180,9.223372036854776e+18
37181,9.223372036854776e+18
37182,9.223372036854776e+18
37183,9.223372036854776e+18
37184,0.0
37185,1.0
37186,9.223372036854776e+18
37187,9.223372036854776e+18
37188,0.0
37189,0.0
37190,9.223372036854776e+18
37191,1.0
37192,9.223372036854776e+18
37193,9.223372036854776e+18
37194,9.223372036854776e+18
37195,0.0
37196,9.223372036854776e+18
37197,1.0
37198,1.0
37199,0.0
37200,0.0
37201,1.0
37202,9.223372036854776e+18
37203,0.0
37204,9.223372036854776e+18
37205,0.0
37206,9.223372036854776e+18
37207,1.0
37208,1.0
37209,9.223372036854776e+18
37210,9.223372036854776e+18
37211,0.0
37212,9.223372036854776e+18
37213,9.223372036854776e+18
37214,0.0
37215,0.0
37216,9.223372036854776e+18
37217,9.223372036854776e+18
37218,9.223372036854776e+18
37219,9.223372036854776e+18
37220,1.0
37221,9.223372036854776e+18
37222,9.223372036854776e+18
37223,9.223372036854776e+18
37224,9.223372036854776e+18
37225,1.0
37226,1.0
37227,1.0
37228,1.0
37229,9.223372036854776e+18
37230,9.223372036854776e+18
37231,9.223372036854776e+18
37232,1.0
37233,9.223372036854776e+18
37234,9.223372036854776e+18
37235,0.0
37236,9.223372036854776e+18
37237,0.0
37238,0.0
37239,1.0
37240,0.0
37241,1.0
37242,9.223372036854776e+18
37243,1.0
37244,0.0
37245,1.0
37246,1.0
37247,9.223372036854776e+18
37248,0.0
37249,9.223372036854776e+18
37250,9.223372036854776e+18
37251,9.223372036854776e+18
37252,9.223372036854776e+18
37253,9.223372036854776e+18
37254,1.0
37255,1.0
37256,9.223372036854776e+18
37257,1.0
37258,1.0
37259,0.0
37260,9.223372036854776e+18
37261,1.0
37262,0.0
37263,0.0
37264,0.0
37265,9.223372036854776e+18
37266,9.223372036854776e+18
37267,0.0
37268,1.0
37269,1.0
37270,0.0
37271,9.223372036854776e+18
37272,1.0
37273,0.0
37274,0.0
37275,0.0
37276,9.223372036854776e+18
37277,1.0
37278,1.0
37279,9.223372036854776e+18
37280,1.0
37281,0.0
37282,1.0
37283,9.223372036854776e+18
37284,0.0
37285,1.0
37286,0.0
37287,0.0
37288,9.223372036854776e+18
37289,1.0
37290,1.0
37291,9.223372036854776e+18
37292,9.223372036854776e+18
37293,9.223372036854776e+18
37294,0.0
37295,0.0
37296,1.0
37297,9.223372036854776e+18
37298,1.0
37299,9.223372036854776e+18
37300,9.223372036854776e+18
37301,1.0
37302,0.0
37303,0.0
37304,9.223372036854776e+18
37305,1.0
37306,0.0
37307,1.0
37308,1.0
37309,9.223372036854776e+18
37310,9.223372036854776e+18
37311,9.223372036854776e+18
37312,9.223372036854776e+18
37313,1.0
37314,9.223372036854776e+18
37315,9.223372036854776e+18
37316,9.223372036854776e+18
37317,0.0
37318,0.0
37319,9.223372036854776e+18
37320,0.0
37321,1.0
37322,9.223372036854776e+18
37323,0.0
37324,0.0
37325,0.0
37326,9.223372036854776e+18
37327,0.0
37328,9.223372036854776e+18
37329,1.0
37330,9.223372036854776e+18
37331,0.0
37332,9.223372036854776e+18
37333,1.0
37334,9.223372036854776e+18
37335,1.0
37336,1.0
37337,9.223372036854776e+18
37338,1.0
37339,9.223372036854776e+18
37340,0.0
37341,9.223372036854776e+18
37342,9.223372036854776e+18
37343,1.0
37344,0.0
37345,0.0
37346,1.0
37347,9.223372036854776e+18
37348,9.223372036854776e+18
37349,0.0
37350,9.223372036854776e+18
37351,9.223372036854776e+18
37352,1.0
37353,1.0
37354,9.223372036854776e+18
37355,0.0
37356,0.0
37357,9.223372036854776e+18
37358,0.0
37359,1.0
37360,0.0
37361,1.0
37362,0.0
37363,9.223372036854776e+18
37364,0.0
37365,9.223372036854776e+18
37366,9.223372036854776e+18
37367,9.223372036854776e+18
37368,1.0
37369,9.223372036854776e+18
37370,9.223372036854776e+18
37371,9.223372036854776e+18
37372,1.0
37373,9.223372036854776e+18
37374,9.223372036854776e+18
37375,0.0
37376,0.0
37377,1.0
37378,1.0
37379,0.0
37380,1.0
37381,9.223372036854776e+18
37382,9.223372036854776e+18
37383,1.0
37384,1.0
37385,1.0
37386,9.223372036854776e+18
37387,1.0
37388,9.223372036854776e+18
37389,9.223372036854776e+18
37390,1.0
37391,9.223372036854776e+18
37392,9.223372036854776e+18
37393,1.0
37394,1.0
37395,0.0
37396,9.223372036854776e+18
37397,0.0
37398,1.0
37399,9.223372036854776e+18
37400,1.0
37401,9.223372036854776e+18
37402,1.0
37403,9.223372036854776e+18
37404,1.0
37405,9.223372036854776e+18
37406,0.0
37407,1.0
37408,9.223372036854776e+18
37409,1.0
37410,9.223372036854776e+18
37411,2.0
37412,9.223372036854776e+18
37413,1.0
37414,9.223372036854776e+18
37415,9.223372036854776e+18
37416,1.0
37417,9.223372036854776e+18
37418,9.223372036854776e+18
37419,0.0
37420,0.0
37421,9.223372036854776e+18
37422,1.0
37423,1.0
37424,1.0
37425,0.0
37426,9.223372036854776e+18
37427,9.223372036854776e+18
37428,1.0
37429,9.223372036854776e+18
37430,0.0
37431,1.0
37432,1.0
37433,9.223372036854776e+18
37434,9.223372036854776e+18
37435,1.0
37436,9.223372036854776e+18
37437,0.0
37438,9.223372036854776e+18
37439,1.0
37440,1.0
37441,9.223372036854776e+18
37442,9.223372036854776e+18
37443,9.223372036854776e+18
37444,1.0
37445,9.223372036854776e+18
37446,1.0
37447,1.0
37448,0.0
37449,1.0
37450,1.0
37451,1.0
37452,1.0
37453,9.223372036854776e+18
37454,1.0
37455,0.0
37456,0.0
37457,1.0
37458,1.0
37459,9.223372036854776e+18
37460,9.223372036854776e+18
37461,0.0
37462,9.223372036854776e+18
37463,9.223372036854776e+18
37464,9.223372036854776e+18
37465,9.223372036854776e+18
37466,9.223372036854776e+18
37467,9.223372036854776e+18
37468,9.223372036854776e+18
37469,9.223372036854776e+18
37470,9.223372036854776e+18
37471,1.0
37472,1.0
37473,9.223372036854776e+18
37474,0.0
37475,9.223372036854776e+18
37476,1.0
37477,1.0
37478,1.0
37479,1.0
37480,2.0
37481,1.0
37482,9.223372036854776e+18
37483,9.223372036854776e+18
37484,9.223372036854776e+18
37485,1.0
37486,0.0
37487,1.0
37488,9.223372036854776e+18
37489,9.223372036854776e+18
37490,1.0
37491,0.0
37492,1.0
37493,9.223372036854776e+18
37494,9.223372036854776e+18
37495,9.223372036854776e+18
37496,9.223372036854776e+18
37497,1.0
37498,1.0
37499,1.0
37500,9.223372036854776e+18
